Project Name,Suspect USDT support?,Skip,Added,Web3 but no stablecoin,General Stablecoin Adoption,To be Added,Processed?,In Admin,TG/TON appstore (no main URL),Final Status,Website,X Link,X Handle,Telegram,Category,Release Date,Product Status,The Grid Status,Profile Name,Root ID,Matched URL,Matched via,Ecosystem/Chain,Source,Notes,Evidence & Source URLs
SubVT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://subvt.io/,,,,Miscellaneous,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Substrate Validator Toolkit.,
Token Terminal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://tokenterminal.com/explorer/projects/polkadot,,https://x.com/tokenterminal,,Miscellaneous,,,✅ Found,Token Terminal,1868,https://admin.thegrid.id/profiles/?rootId=1868,Name: Profile,polkadot,https://polkadotecosystem.com/#explore,Tracking Polkadot’s On-Chain Economy,
WagMedia Bot,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://discord.com/developers/,,,,Miscellaneous,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Wagmedia Communications Bot.,
Web3Alert,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://web3alert.io/,,,,Miscellaneous,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Blockchain Alerts via Telegram; Slach and Discord.,
Evrloot,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://evrloot.com/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,An on-chain; role-playing game (RPG).,
BeamSwap,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://app.beamswap.io/exchange/braindex,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,One-stop defi on Astar Network.,
Age of Chronos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://rmrk.app/,,https://x.com/SFY_Labs,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Rebellion's Echo.,
Agrotoken,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.agrotoken.com/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Revolutionizing Agriculture with Blockchain.,
Basilisk,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,PreviousAgrotokenNextBitcountry,
Bitcountry,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://pioneer.bit.country/p,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,A unique blend of 2.5D and 3D experiences.,
Bitgreen,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,PreviousBitcountryNextBluez (EVM-Astar),
BlueZ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.bluez.app/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,NFT marketplace on Astar Network.,
Ceres,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://dapps.cerestoken.io/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,A DeFi service on Polkadot,
Citizend,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://citizend.xyz/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,The community-curated token launch platform of web3.,
Curve Finance,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://curve.fi/#/ethereum/swap,,,,Archive,,,✅ Found,Curve Finance,id1753757103--ikwbBauTr27R4A_P7QMtQ,https://admin.thegrid.id/profiles/?rootId=id1753757103--ikwbBauTr27R4A_P7QMtQ,Name: Profile,polkadot,https://polkadotecosystem.com/#explore,Creating deep on-chain liquidity using advanced bonding curves,
DAM Finance,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://app.dam.finance/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,d2o is a native; omnichain stablecoin with utility in Polkadot,
DAO IPCI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,DAO IPCI is a blockchain-based ecosystem focused on environmental markets and societal cost mitigation instruments.,
DatDot,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://datdot.org/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Peer-to-peer data sharing and storage,
DOTins,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Phase I: Inscriptions Minting Platform,
GM Chain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://wiki.polkadot.network/docs/build-light-clients,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,GM Parachain is committed to improving the user experience through various tools and integrations.,
Hashed Network,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://hashed.network/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Blockchain for businesses.,
Imbue Network,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://github.com/ImbueNetwork/imbue,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Web3 freelance marketplace powered by Polkadot,
Integritee,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://app.incognitee.io/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,TEEs for Scalability; Interoperability; and Confidentiality,
InvArch Network,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://github.com/Abstracted-Labs/InvArch,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,A multichain account abstraction hub.,
Jur Network,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Jur’s implementation of the Network State concept follows the vision of Balaji Srinivasan; consisting of four phases:,
Kaosland,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Kaosland is a groundbreaking metaverse project built on the Bit.Country Pioneer Network; designed for visionaries and risk-takers.,
Lastic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.lastic.xyz/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,A marketplace for Polkadot Blockspace,
LayerX Network,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,How LayerX Works:,
Linear Finance,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://linear.finance/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,A Cross-Chain Compatible; Decentralized Delta-One Asset Protocol.,
Logion Network,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://logion-network.github.io/logion-api/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Legal frameworks with blockchain technology.,
Magic Ramp,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://ramp.harbour.fi/polkadot,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Bridging Traditional Finance with Polkadot through Magic Ramp.,
Manta Atlantic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,Archive,,,✅ Found,Manta Network,id1766067487-TiKejbPjSIiQ3ng3OPCY4g,https://admin.thegrid.id/profiles/?rootId=id1766067487-TiKejbPjSIiQ3ng3OPCY4g,Name: Product,polkadot,https://polkadotecosystem.com/#explore,Manta Atlantic offers several advantages that make it a standout project within the Polkadot ecosystem:,
Moonbeans,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://moonbeans.io/,,https://x.com/MoonbeansIO,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,NFT Marketplace on Moonbeam.,
Moonsama,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,PreviousMoonbeansNextNeurolanche Labs,
Neurolanche Labs,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://neurolanche.com/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Blockchain and AI for practical applications.,
NFTrade,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://github.com/nftrade,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,A Holistic NFT Agregator.,
Nodle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Nodle’s decision to integrate with Polkadot is strategic; enhancing its capabilities in several key ways:,
Odyssey,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,PreviousNodleNextParallel Finance,
Parallel Finance,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Last time updated:29 March; 2024.,
Polimec,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://app.polimec.org/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Fundraising Protocol.,
PolkaMAPs,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,PreviousPolimecNextPolkamarkets,
Polkamarkets,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://app.polkamarkets.com/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Open infrastructure layer that powers prediction markets dApps.,
PolkaSwap,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://polkaswap.io/,,,,Archive,,,✅ Found,Polkaswap,id1766754391-EmGBdmrdTCG-OUaGlxECBw,https://admin.thegrid.id/profiles/?rootId=id1766754391-EmGBdmrdTCG-OUaGlxECBw,URL: urlMain,polkadot,https://polkadotecosystem.com/#explore,An AMM and order book DEX.,
Public Pressure,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,https://x.com/jointhepressure,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Transforming the Music Industry with Web3 Technology.,
Raregems,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,PreviousPublic PressureNextRMRK,
RMRK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,As the NFT ecosystem evolves; RMRK distinguishes itself withgroundbreaking featuresthat offer unprecedented functionality and flexibility.,
Shokunin Network,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,PreviousRMRKNextSkybreach,
Skybreach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Skybreach is a decentralized metaverse by RMRK; offering true Web3 experiences with innovative NFT 2.0 technology and immersive gameplay.,
Solarbeam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://solarbeam.io/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,The native AMM of Moonriver & Moonbeam.,
Sonova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://sonova.one/,,https://x.com/SonovaNFT,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,A Native NFT Marketplace for Astar Network.,
Starfish Finance,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://app.starfish.finance/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Entertainment-Fi experience in Web3.,
Starlay,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,PreviousStarfish FinanceNextSubsocial,
Subsocial,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://docs.subsocial.network/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Launch your decentralized social network,
Subspace Network,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,PreviousSubsocialNextTEA Project,
TEA Project,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,The ecosystem consists of miners; developers; and consumers:,
The Damned Pirates Society,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,These pirates are not just static collectibles; they come with embedded utilities that add layers of interaction and value for their owners.,
TofuNFT Marketplace,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://tofunft.com/,,https://x.com/tofuNFT,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,EVM NFT Marketplace.,
Watr Protocol,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://watr.org/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Interaction with natural resources through blockchain technology.,
Zeitgeist,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://app.zeitgeist.pm/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Polkadot Prediction Market.,
Zenlink,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://app.zenlink.pro/market,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Polkadot Prediction Market.,
Zero Network,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,To manage the complexity and speed of state transitions; Zero Network leverages several techniques:,
Multix,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://multix.chainsafe.io/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,An interface to easily manage complex multisigs on Polkadot.,
Apillon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://apillon.io/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Easy APIs and prebuilt solutions for fast dApp creation on Polkadot.,
Fearless Wallet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://fearlesswallet.io/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Self-custodial; multi-chain wallet.,
Kampela Signer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.kampe.la/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Polkadot Hardware signer.,
Madara Starknet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.madara.build/,,,,Archive,,,✅ Found,Madara,id1741256370-UOKu7qYWSiys1Ciz7W1P-g,https://admin.thegrid.id/profiles/?rootId=id1741256370-UOKu7qYWSiys1Ciz7W1P-g,URL: urlMain,polkadot,https://polkadotecosystem.com/#explore,Build app chains with Madara Starkent,
Polkaholic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,PreviousMadara StarknetNextPolkastats,
POP Network,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,PlayBuilding Smarter Contracts w/ Rust 🦀 The Pop Network Vision - SM175,
Proof of Chaos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.proofofchaos.app/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Send customizable NFTs to OpenGov voters.,
Xode Network,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,The native utility token of Xode Blockchain is XON; which serves multiple critical functions:,
XSigners,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.xsigners.io/,,,,Archive,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,A Multi-Signature Wallet MVP deployed on Shibuya; Astar's testnet.,
Nova Wallet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://novawallet.io/,,,,Wallets,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Next-gen iOS/Android app for Polkadot and Kusama.,
Talisman Wallet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://talisman.xyz/,,,,Wallets,,,✅ Found,Talisman,id1770708674-3KKrb0UhRMK6iAUZv36UuQ,https://admin.thegrid.id/profiles/?rootId=id1770708674-3KKrb0UhRMK6iAUZv36UuQ,URL: urlMain,polkadot,https://polkadotecosystem.com/#explore,A user-friendly wallet built for Ethereum and Polkadot.,
SubWallet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.subwallet.app/,,,,Wallets,,,✅ Found,SubWallet,id1752640676-xAKQaxyhRyiBZnTPbCyGIw,https://admin.thegrid.id/profiles/?rootId=id1752640676-xAKQaxyhRyiBZnTPbCyGIw,URL: urlMain,polkadot,https://polkadotecosystem.com/#explore,A Polkadot & Ethereum browser extension; mobile app & web dashboard.,
Polkadot Vault,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://vault.novasama.io/,,,,Wallets,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Smartphone-based cold-storage wallet.,
Enkrypt Wallet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.enkrypt.com/,,,,Wallets,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,A multichain browser extension wallet.,
Mimir,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://app.mimir.global/,,,,Wallets,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Enterprise-grade Multisig Wallet.,
PlutoWallet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://docs.microsoft.com/en-us/dotnet/maui/get-started/first-app?tabs=vswin&pivots=devices-android,,,,Wallets,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Mobile Wallet Solution for the Polkadot Ecosystem.,
PolkaGate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://polkagate.xyz/,,,,Wallets,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,A gateway to the Polkadot ecosystem..,
Polkasafe,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://app.polkasafe.xyz/,,,,Wallets,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,A user-friendly Multisig for Polkadot & Kusama ecosystem.,
Polkawallet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://polkawallet.io/,,,,Wallets,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Mobile wallet for Polkadot; Kusama; Substrate.,
Sporran Wallet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.sporran.org/,,,,Wallets,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Hold your KILT Coins and stores your digital credentials.,
Subscan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.subscan.io/,,,,Block Explorers,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,BWeb3 Portal to the Substrate & EVM Ecosystems,
Statescan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.statescan.io/,,,,Block Explorers,,,❌ Not found,,,,,polkadot,https://polkadotecosystem.com/#explore,Block explorer and analytics platform for Substrate-based blockchains;,
3xpl,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://3xpl.com/,,,,Block Explorers,,,✅ Found,3xpl,id1767778361-r_K_WKmFRJmNspyZYgMGYg,https://admin.thegrid.id/profiles/?rootId=id1767778361-r_K_WKmFRJmNspyZYgMGYg,URL: urlMain,polkadot,https://polkadotecosystem.com/#explore,Private and open-source blockchain explorer.,
Chainspect,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://chainspect.app/,,,,Block Explorers,,,✅ Found,Chainspect,id1759235876-m0UJV4g7RL6SIvg9PBNDMg,https://admin.thegrid.id/profiles/?rootId=id1759235876-m0UJV4g7RL6SIvg9PBNDMg,URL: urlMain,polkadot,https://polkadotecosystem.com/#explore,Up-to-date metrics for most adopted blockchains.,
